model_id,split
6002,train
6003,train
6004,train
6005,train
6006,train
6007,validation
6008,train
6009,train
6010,train
6011,train
6012,train
6013,train
6014,validation
6015,train
6016,train
6017,train
6018,train
6019,train
6020,train
6021,train
6022,train
6023,train
6024,train
6025,train
6026,train
6027,validation
6028,train
6029,train
6030,validation
6031,validation
6032,validation
6033,validation
6034,train
6035,train
6036,train
6037,validation
6038,train
6039,validation
6040,train
6041,train
6042,train
6043,train
6044,train
6045,train
6046,validation
6047,train
6048,train
6049,train
6050,validation
6051,train
6052,train
6053,train
6054,validation
6055,train
6056,train
6057,train
6058,train
6059,train
6060,train
6061,train
6062,train
6063,train
6064,train
6065,train
6066,train
6067,train
6068,train
6069,train
6070,train
6071,train
6072,train
6073,train
6074,train
6075,train
6076,train
6077,train
6078,validation
6079,train
6080,validation
6081,train
6082,train
6083,train
6084,train
6085,train
6086,train
6087,train
6088,train
6089,train
6090,train
6091,train
6092,train
6093,train
6094,train
6095,train
6096,train
6097,train
6098,train
6099,train
6100,validation
6101,validation
6102,validation
6103,train
6104,train
6105,train
6106,train
6107,train
6108,train
6109,train
6110,train
6111,train
6112,train
6113,train
6114,train
6115,train
6116,train
6117,train
6118,train
6119,validation
6120,train
6121,train
6122,validation
6123,validation
6124,train
6125,train
6126,validation
6127,train
6128,train
6129,train
6130,train
6131,train
6132,train
6133,train
6134,validation
6135,train
6136,train
6137,validation
6138,train
6139,train
6140,train
6141,train
6142,train
6143,train
6144,train
6145,train
6146,train
6147,train
6148,train
6149,train
6150,validation
6151,train
6152,train
6153,validation
6154,train
6155,train
6156,train
6157,train
6158,train
6159,train
6160,train
6161,train
6162,validation
6163,train
6164,train
6165,train
6166,train
6167,train
6168,train
6169,train
6170,train
6171,train
6172,train
6173,train
6174,train
6175,train
6176,train
6177,validation
6178,validation
6179,validation
6180,train
6181,train
6182,validation
6183,train
6184,train
6185,train
6186,train
6187,train
6188,train
6189,validation
6190,train
6191,train
6192,validation
6193,train
6194,train
6195,train
6196,train
6197,train
6198,validation
6199,train
6200,train
6201,train
6202,train
6203,train
6204,train
6205,train
6206,train
6207,train
6208,train
6209,train
6210,train
6211,validation
6212,validation
6213,train
6214,train
6215,validation
6216,train
6217,validation
6218,validation
6219,train
6220,train
6221,train
6222,train
6223,train
6224,train
6225,train
6226,train
6227,validation
6228,train
6229,validation
6230,train
6231,train
6232,train
6233,train
6234,train
6235,validation
6236,train
6237,validation
6238,train
6239,train
6240,validation
6241,train
6242,train
6243,train
6244,train
6245,train
6246,train
6247,train
6248,train
6249,train
6250,train
6251,train
6252,train
6253,train
6254,train
6255,train
6256,train
6257,validation
6258,train
6259,train
6260,train
6261,train
6262,train
6263,train
6264,validation
6265,validation
6266,train
6267,train
6268,train
6269,train
6270,train
6271,train
6272,validation
6273,train
6274,train
6275,train
6276,validation
6277,train
6278,train
6279,train
6280,train
6281,train
6282,train
6283,train
6284,validation
6285,train
6286,train
6287,train
6288,train
6289,train
6290,train
6291,validation
6292,train
6293,train
6294,train
6295,validation
6296,train
6297,validation
6298,train
6299,train
6300,train
6301,train
6302,train
6303,validation
6304,train
6305,train
6306,train
6307,train
6308,train
6309,train
6310,validation
6311,train
6312,train
6313,validation
6314,train
6315,train
6316,train
6317,train
6318,validation
6319,train
6320,train
6321,train
6322,train
6323,train
6324,train
6325,train
6326,train
6327,validation
6328,train
6329,train
6330,train
6331,train
6332,validation
6333,train
6334,train
6335,train
6336,train
6337,train
6338,train
6339,validation
6340,train
6341,validation
6342,train
6343,validation
6344,train
6345,train
6346,train
6347,train
6348,train
6349,train
6350,train
6351,train
6352,train
6353,train
6354,validation
6355,validation
6356,validation
6357,train
6358,validation
6359,train
6360,train
6361,train
6362,train
6363,train
6364,validation
6365,validation
6366,validation
6367,train
6368,train
6369,train
6370,train
6371,validation
6372,train
6373,train
6374,train
6375,train
6376,train
6377,validation
6378,train
6379,train
6380,train
6381,train
6382,train
6383,train
6384,train
6385,train
6386,train
6387,train
6388,train
6389,validation
6390,train
6391,train
6392,train
6393,train
6394,train
6395,train
6396,train
6397,train
6398,train
6399,train
6400,validation
6401,train
6402,train
6403,validation
6404,train
6405,validation
6406,train
6407,train
6408,train
6409,validation
6410,train
6411,train
6412,train
6413,validation
6414,train
6415,train
6416,validation
6417,validation
6418,validation
6419,train
6420,validation
6421,train
6422,validation
6423,train
6424,train
6425,train
6426,train
6427,train
6428,train
6429,train
6430,train
6431,train
6432,train
6433,validation
6434,train
6435,train
6436,train
6437,train
6438,validation
6439,validation
6440,train
6441,train
6442,train
6443,train
6444,train
6445,validation
6446,train
6447,train
6448,train
6449,validation
6450,train
6451,train
6452,train
6453,validation
6454,train
6455,train
6456,train
6457,train
6458,train
6459,train
6460,train
6461,train
6462,train
6463,train
6464,train
6465,train
6466,train
6467,train
6468,train
6469,validation
6470,train
6471,train
6472,train
6473,train
6474,validation
6475,train
6476,train
6477,validation
6478,train
6479,train
6480,train
6481,validation
6482,train
6483,train
6484,validation
6485,validation
6486,train
6487,train
6488,train
6489,train
6490,train
6491,train
6492,train
6493,train
6494,train
6495,train
6496,validation
6497,train
6498,train
6499,train
6500,train
6501,train
6502,train
6503,train
6504,train
6505,validation
6506,train
6507,train
6508,train
6509,train
6510,validation
6511,validation
6512,validation
6513,train
6514,train
6515,train
6516,train
6517,train
6518,train
6519,train
6520,train
6521,train
6522,train
6523,train
6524,train
6525,train
6526,train
6527,validation
6528,train
6529,train
6530,train
6531,train
6532,train
6533,train
6534,train
6535,train
6536,train
6537,train
6538,train
6539,train
6540,train
6541,validation
6542,train
6543,validation
6544,train
6545,train
6546,train
6547,train
6548,train
6549,validation
6550,train
6551,train
6552,validation
6553,train
6554,train
6555,validation
6556,train
6557,train
6558,train
6559,train
6560,train
6561,train
6562,train
6563,train
6564,train
6565,validation
6566,train
6567,train
6568,train
6569,train
6570,train
6571,train
6572,validation
6573,train
6574,train
6575,train
6576,train
6577,train
6578,train
6579,train
6580,train
6581,train
6582,validation
6583,train
6584,validation
6585,train
6586,train
6587,validation
6588,train
6589,validation
6590,validation
6591,validation
6592,validation
6593,train
6594,train
6595,train
6596,train
6597,train
6598,validation
6599,train
6600,validation
6601,train
6602,train
6603,validation
6604,train
6605,train
6606,train
6607,train
6608,validation
6609,train
6610,train
6611,train
6612,train
6613,validation
6614,train
6615,train
6616,train
6617,train
6618,train
6619,train
6620,train
6621,validation
6622,validation
6623,train
6624,validation
6625,train
6626,train
6627,train
6628,train
6629,train
6630,train
6631,train
6632,train
6633,train
6634,train
6635,train
6636,validation
6637,validation
6638,validation
6639,train
6640,train
6641,train
6642,validation
6643,train
6644,train
6645,train
6646,train
6647,train
6648,train
6649,train
6650,validation
6651,train
6652,train
6653,train
6654,train
6655,validation
6656,validation
6657,train
6658,train
6659,train
6660,train
6661,train
6662,validation
6663,train
6664,validation
6665,train
6666,train
6667,validation
6668,train
6669,train
6670,train
6671,train
6672,train
6673,validation
6674,train
6675,train
6676,validation
6677,train
6678,validation
6679,train
6680,train
6681,train
6682,train
6683,train
6684,train
6685,train
6686,train
6687,train
6688,train
6689,validation
6690,train
6691,train
6692,validation
6693,train
6694,train
6695,train
6696,train
6697,train
6698,train
6699,train
6700,train
6701,train
6702,train
6703,validation
6704,validation
6705,validation
6706,train
6707,validation
6708,train
6709,validation
6710,train
6711,train
6712,train
6713,train
6714,train
6715,train
6716,train
6717,validation
6718,train
6719,train
6720,train
6721,train
6722,train
6723,validation
6724,train
6725,train
6726,train
6727,train
6728,validation
6729,train
6730,train
6731,train
6732,train
6733,validation
6734,train
6735,train
6736,train
6737,train
6738,train
6739,validation
6740,validation
6741,train
6742,train
6743,validation
6744,train
6745,train
6746,train
6747,train
6748,validation
6749,train
6750,train
6751,train
6752,train
6753,train
6754,train
6755,validation
6756,train
6757,train
6758,train
6759,train
6760,train
6761,validation
6762,train
6763,train
6764,train
6765,validation
6766,train
6767,train
6768,train
6769,train
6770,train
6771,train
6772,train
6773,train
6774,train
6775,train
6776,validation
6777,train
6778,train
6779,validation
6780,train
6781,validation
6782,train
6783,train
6784,train
6785,train
6786,train
6787,validation
6788,train
6789,train
6790,validation
6791,train
6792,train
6793,train
6794,train
6795,train
6796,train
6797,validation
6798,train
6799,train
6800,train
6801,train
6802,train
6803,train
6804,train
6805,train
6806,train
6807,train
6808,validation
6809,train
6810,train
6811,train
6812,train
6813,train
6814,train
6815,train
6816,train
6817,train
6818,validation
6819,train
6820,train
6821,validation
6822,train
6823,train
6824,train
6825,train
6826,train
6827,train
6828,train
6829,train
6830,validation
6831,validation
6832,train
6833,train
6834,train
6835,train
6836,validation
6837,train
6838,train
6839,train
6840,train
6841,validation
6842,train
6843,train
6844,train
6845,train
6846,train
6847,train
6848,train
6849,train
6850,train
6851,train
6852,train
6853,train
6854,validation
6855,train
6856,train
6857,train
6858,train
6859,train
6860,train
6861,validation
6862,train
6863,train
6864,train
6865,train
6866,train
6867,train
6868,train
6869,train
6870,validation
6871,train
6872,train
6873,train
6874,train
6875,validation
6876,train
6877,validation
6878,train
6879,train
6880,train
6881,train
6882,train
6883,train
6884,validation
6885,train
6886,validation
6887,validation
6888,train
6889,train
6890,train
6891,train
6892,train
6893,validation
6894,validation
6895,train
6896,train
6897,train
6898,train
6899,train
6900,train
6901,validation
6902,train
6903,train
6904,train
6905,train
6906,train
6907,train
6908,validation
6909,train
6910,train
6911,train
6912,train
6913,train
6914,train
6915,train
6916,train
6917,train
6918,train
6919,train
6920,train
6921,validation
6922,train
6923,validation
6924,train
6925,train
6926,train
6927,train
6928,train
6929,train
6930,train
6931,train
6932,train
6933,train
6934,validation
6935,train
6936,train
6937,train
6938,train
6939,train
6940,train
6941,validation
6942,train
6943,validation
6944,train
6945,train
6946,train
6947,validation
6948,train
6949,train
6950,train
6951,train
6952,validation
6953,train
6954,validation
6955,train
6956,train
6957,validation
6958,validation
6959,train
6960,train
6961,train
6962,train
6963,validation
6964,validation
6965,validation
6966,train
6967,validation
6968,train
6969,train
6970,train
6971,train
6972,train
6973,train
6974,train
6975,train
6976,validation
6977,train
6978,train
6979,train
6980,train
6981,train
6982,validation
6983,train
6984,validation
6985,train
6986,train
6987,train
6988,validation
6989,train
6990,train
6991,train
6992,train
6993,train
6994,validation
6995,train
6996,train
6997,train
6998,train
6999,train
7000,train
7001,validation
7002,train
7003,train
7004,validation
7005,train
7006,train
7007,train
7008,train
7009,train
7010,train
7011,validation
7012,train
7013,train
7014,validation
7015,train
7016,train
7017,validation
7018,train
7019,train
7020,train
7021,train
7022,train
7023,train
7024,train
7025,train
7026,validation
7027,train
7028,train
7029,validation
7030,train
7031,train
7032,validation
7033,train
7034,train
7035,train
7036,train
7037,train
7038,train
7039,validation
7040,train
7041,train
7042,train
7043,train
7044,train
7045,validation
7046,train
7047,validation
7048,train
7049,train
7050,train
7051,train
7052,train
7053,train
7054,validation
7055,validation
7056,train
7057,train
7058,train
7059,train
7060,train
7061,train
7062,train
7063,train
7064,train
7065,train
7066,train
7067,train
7068,train
7069,validation
7070,train
7071,train
7072,train
7073,train
7074,validation
7075,train
7076,validation
7077,train
7078,train
7079,train
7080,validation
7081,train
7082,train
7083,train
7084,train
7085,train
7086,train
7087,train
7088,train
7089,train
7090,train
7091,train
7092,train
7093,train
7094,train
7095,train
7096,validation
7097,train
7098,train
7099,train
7100,train
7101,train
7102,train
7103,train
7104,train
7105,validation
7106,train
7107,train
7108,train
7109,train
7110,train
7111,train
7112,train
7113,validation
7114,train
7115,validation
7116,train
7117,train
7118,validation
7119,train
7120,train
7121,train
7122,train
7123,train
7124,train
7125,train
7126,validation
7127,validation
7128,train
7129,train
7130,train
7131,train
7132,train
7133,train
7134,train
7135,train
7136,validation
7137,train
7138,train
7139,validation
7140,train
7141,train
7142,validation
7143,train
7144,train
7145,train
7146,train
7147,train
7148,train
7149,train
7150,train
7151,train
7152,validation
7153,train
7154,train
7155,validation
7156,validation
7157,train
7158,train
7159,train
7160,train
7161,validation
7162,train
7163,train
7164,train
7165,train
7166,train
7167,train
7168,train
7169,train
7170,train
7171,train
7172,train
7173,validation
7174,train
7175,validation
7176,train
7177,validation
7178,train
7179,train
7180,train
7181,train
7182,train
7183,train
7184,train
7185,train
7186,validation
7187,train
7188,train
7189,train
7190,train
7191,train
7192,train
7193,validation
7194,train
7195,validation
7196,train
7197,train
7198,train
7199,train
7200,train
7201,train
7202,train
7203,validation
7204,validation
7205,validation
7206,train
7207,train
7208,train
7209,validation
7210,train
7211,train
7212,train
7213,train
7214,train
7215,train
7216,validation
7217,validation
7218,validation
7219,train
7220,train
7221,validation
7222,validation
7223,train
7224,train
7225,train
7226,train
7227,train
7228,train
7229,train
7230,train
7231,validation
7232,train
7233,train
7234,train
7235,validation
7236,train
7237,train
7238,train
7239,train
7240,train
7241,train
7242,train
7243,train
7244,train
7245,validation
7246,train
7247,train
7248,train
7249,train
7250,train
7251,train
7252,validation
7253,train
7254,train
7255,train
7256,train
7257,train
7258,train
7259,train
7260,train
7261,train
7262,train
7263,train
7264,validation
7265,train
7266,train
7267,train
7268,validation
7269,train
7270,validation
7271,train
7272,validation
7273,train
7274,train
7275,train
7276,validation
7277,train
7278,validation
7279,train
7280,train
7281,train
7282,validation
7283,train
7284,train
7285,train
7286,train
7287,train
7288,train
7289,train
7290,train
7291,train
7292,train
7293,train
7294,train
7295,train
7296,train
7297,validation
7298,train
7299,train
7300,train
7301,train
7302,train
7303,train
7304,train
7305,train
7306,train
7307,train
7308,validation
7309,train
7310,train
7311,validation
7312,train
7313,train
7314,train
7315,train
7316,train
7317,train
7318,validation
7319,train
7320,train
7321,validation
7322,validation
7323,train
7324,train
7325,train
7326,train
7327,train
7328,train
7329,train
7330,train
7331,validation
7332,train
7333,train
7334,train
7335,train
7336,validation
7337,validation
7338,train
7339,train
7340,validation
7341,validation
7342,train
7343,train
7344,train
7345,train
7346,train
7347,train
7348,train
7349,validation
7350,validation
7351,train
7352,train
7353,train
7354,validation
7355,train
7356,train
7357,train
7358,train
7359,train
7360,train
7361,train
7362,train
7363,train
7364,train
7365,train
7366,train
7367,train
7368,train
7369,train
7370,validation
7371,train
7372,train
7373,train
7374,train
7375,train
7376,train
7377,train
7378,validation
7379,train
7380,validation
7381,train
7382,train
7383,train
7384,train
7385,train
7386,train
7387,train
7388,train
7389,train
7390,validation
7391,train
7392,train
7393,train
7394,train
7395,train
7396,validation
7397,train
7398,train
7399,train
7400,train
7401,train
7402,train
7403,validation
7404,validation
7405,train
7406,train
7407,validation
7408,train
7409,validation
7410,train
7411,train
7412,train
7413,train
7414,train
7415,train
7416,train
7417,train
7418,train
7419,train
7420,train
7421,train
7422,train
7423,validation
7424,train
7425,train
7426,train
7427,train
7428,train
7429,validation
7430,validation
7431,train
7432,train
7433,validation
7434,train
7435,train
7436,train
7437,train
7438,train
7439,train
7440,train
7441,train
7442,train
7443,train
7444,train
7445,train
7446,train
7447,train
7448,train
7449,train
7450,train
7451,train
7452,train
7453,train
7454,train
7455,train
7456,train
7457,train
7458,train
7459,validation
7460,train
7461,validation
7462,train
7463,validation
7464,validation
7465,validation
7466,train
7467,train
7468,train
7469,train
7470,train
7471,validation
7472,train
7473,train
7474,train
7475,train
7476,train
7477,train
7478,train
7479,validation
7480,train
7481,train
7482,train
7483,train
7484,train
7485,train
7486,train
7487,train
7488,train
7489,train
7490,train
7491,validation
7492,validation
7493,train
7494,train
7495,train
7496,validation
7497,train
7498,train
7499,train
7500,train
7501,train
7502,train
7503,train
7504,train
7505,validation
7506,train
7507,train
7508,train
7509,train
7510,train
7511,train
7512,validation
7513,train
7514,train
7515,train
7516,validation
7517,train
7518,train
7519,train
7520,train
7521,train
7522,train
7523,train
7524,train
7525,train
7526,validation
7527,validation
7528,train
7529,validation
7530,train
7531,train
7532,validation
7533,train
7534,train
7535,train
7536,train
7537,validation
7538,train
7539,train
7540,train
7541,train
7542,train
7543,train
7544,train
7545,train
7546,train
7547,validation
7548,train
7549,validation
7550,train
7551,train
7552,train
7553,train
7554,train
7555,train
7556,train
7557,train
7558,validation
7559,train
7560,train
7561,validation
7562,train
7563,train
7564,train
7565,train
7566,train
7567,validation
7568,train
7569,train
7570,train
7571,train
7572,train
7573,train
7574,train
7575,train
7576,validation
7577,validation
7578,train
7579,train
7580,validation
7581,train
7582,train
7583,train
7584,validation
7585,train
7586,validation
7587,validation
7588,train
7589,train
7590,train
7591,train
7592,train
7593,validation
7594,train
7595,validation
7596,train
7597,train
7598,train
7599,train
7600,validation
7601,validation
7602,train
7603,train
7604,validation
7605,validation
7606,validation
7607,train
7608,train
7609,train
7610,train
7611,train
7612,validation
7613,train
7614,train
7615,validation
7616,validation
7617,train
7618,train
7619,train
7620,train
7621,train
7622,train
7623,validation
7624,validation
7625,validation
7626,validation
7627,train
7628,train
7629,train
7630,train
7631,train
7632,train
7633,train
7634,train
7635,train
7636,train
7637,validation
7638,train
7639,train
7640,validation
7641,train
7642,train
7643,train
7644,train
7645,train
7646,validation
7647,train
7648,train
7649,validation
7650,train
7651,validation
7652,train
7653,validation
7654,train
7655,train
7656,train
7657,train
7658,train
7659,validation
7660,train
7661,train
7662,train
7663,train
7664,train
7665,train
7666,train
7667,train
7668,train
7669,train
7670,validation
7671,train
7672,validation
7673,validation
7674,train
7675,train
7676,train
7677,train
7678,train
7679,train
7680,train
7681,train
7682,train
7683,validation
7684,train
7685,train
7686,validation
7687,train
7688,train
7689,validation
7690,train
7691,train
7692,train
7693,train
7694,train
7695,train
7696,train
7697,train
7698,train
7699,train
7700,validation
7701,train
7702,train
7703,train
7704,train
7705,train
7706,train
7707,train
7708,validation
7709,validation
7710,train
7711,validation
7712,train
7713,train
7714,train
7715,train
7716,train
7717,train
7718,validation
7719,train
7720,train
7721,train
7722,train
7723,train
7724,train
7725,train
7726,train
7727,validation
7728,train
7729,train
7730,train
7731,train
7732,train
7733,validation
7734,train
7735,train
7736,train
7737,train
7738,train
7739,train
7740,train
7741,train
7742,validation
7743,train
7744,train
7745,train
7746,validation
7747,train
7748,train
7749,train
7750,train
7751,validation
7752,validation
7753,train
7754,train
7755,train
7756,validation
7757,validation
7758,train
7759,validation
7760,train
7761,train
7762,train
7763,train
7764,validation
7765,validation
7766,train
7767,train
7768,train
7769,train
7770,train
7771,train
7772,train
7773,train
7774,train
7775,validation
7776,validation
7777,train
7778,train
7779,validation
7780,validation
7781,train
7782,train
7783,train
7784,validation
7785,train
7786,validation
7787,validation
7788,train
7789,validation
7790,validation
7791,train
7792,train
7793,validation
7794,validation
7795,train
7796,train
7797,train
7798,train
7799,train
7800,train
7801,validation
7802,train
7803,train
7804,train
7805,train
7806,validation
7807,train
7808,validation
7809,train
7810,train
7811,train
7812,train
7813,train
7814,train
7815,train
7816,train
7817,validation
7818,validation
7819,validation
7820,train
7821,train
7822,train
7823,validation
7824,train
7825,train
7826,train
7827,train
7828,validation
7829,train
7830,train
7831,train
7832,train
7833,train
7834,train
7835,train
7836,train
7837,train
7838,train
7839,train
7840,train
7841,train
7842,train
7843,train
7844,train
7845,train
7846,train
7847,train
7848,train
7849,train
7850,train
7851,validation
7852,train
7853,train
7854,train
7855,train
7856,train
7857,train
7858,train
7859,train
7860,train
7861,train
7862,validation
7863,train
7864,train
7865,train
7866,train
7867,train
7868,train
7869,train
7870,train
7871,train
7872,train
7873,train
7874,train
7875,train
7876,train
7877,validation
7878,validation
7879,train
7880,train
7881,train
7882,train
7883,train
7884,train
7885,train
7886,train
7887,train
7888,train
7889,train
7890,train
7891,train
7892,train
7893,train
7894,train
7895,train
7896,validation
7897,train
7898,validation
7899,train
7900,train
7901,train
7902,validation
7903,train
7904,train
7905,train
7906,validation
7907,validation
7908,train
7909,train
7910,train
7911,train
7912,train
7913,train
7914,train
7915,train
7916,train
7917,train
7918,train
7919,train
7920,train
7921,train
7922,train
7923,train
7924,validation
7925,train
7926,train
7927,train
7928,train
7929,train
7930,train
7931,train
7932,validation
7933,train
7934,train
7935,train
7936,validation
7937,train
7938,train
7939,train
7940,train
7941,train
7942,train
7943,train
7944,validation
7945,train
7946,train
7947,train
7948,train
7949,train
7950,train
7951,train
7952,validation
7953,train
7954,train
7955,validation
7956,train
7957,train
7958,train
7959,validation
7960,train
7961,train
7962,train
7963,train
7964,train
7965,train
7966,validation
7967,train
7968,train
7969,train
7970,validation
7971,train
7972,train
7973,train
7974,train
7975,train
7976,validation
7977,validation
7978,train
7979,train
7980,train
7981,train
7982,train
7983,train
7984,train
7985,validation
7986,validation
7987,train
7988,train
7989,validation
7990,train
7991,validation
7992,validation
7993,train
7994,train
7995,train
7996,train
7997,validation
7998,validation
7999,train
8000,train
8001,validation
8002,train
8003,train
8004,train
8005,train
8006,train
8007,train
8008,train
8009,train
8010,train
8011,train
8012,train
8013,train
8014,train
8015,train
8016,train
8017,validation
8018,validation
8019,validation
8020,train
8021,train
8022,train
8023,train
8024,train
8025,train
8026,train
8027,train
8028,validation
8029,train
8030,train
8031,train
8032,train
8033,train
8034,train
8035,train
8036,train
8037,validation
8038,train
8039,train
8040,train
8041,validation
8042,train
8043,train
8044,train
8045,train
8046,train
8047,train
8048,train
8049,train
8050,train
8051,train
8052,train
8053,train
8054,train
8055,train
8056,train
8057,validation
8058,validation
8059,validation
8060,train
8061,train
8062,validation
8063,train
8064,train
8065,train
8066,train
8067,train
8068,validation
8069,train
8070,train
8071,validation
8072,train
8073,train
8074,validation
8075,validation
8076,train
8077,train
8078,validation
8079,train
8080,train
8081,train
8082,train
8083,train
8084,train
8085,train
8086,validation
8087,train
8088,train
8089,train
8090,validation
8091,train
8092,train
8093,train
8094,train
8095,validation
8096,train
8097,validation
8098,train
8099,train
8100,train
8101,train
8102,train
8103,train
8104,train
8105,train
8106,validation
8107,train
8108,train
8109,validation
8110,train
8111,train
8112,train
8113,train
8114,train
8115,train
8116,train
8117,train
8118,train
8119,train
8120,validation
8121,train
8122,train
8123,validation
8124,train
8125,train
8126,validation
8127,train
8128,train
8129,train
8130,train
8131,train
8132,train
8133,validation
8134,train
8135,validation
8136,train
8137,train
8138,train
8139,train
8140,train
8141,train
8142,train
8143,train
8144,train
8145,validation
8146,train
8147,train
8148,train
8149,train
8150,validation
8151,train
8152,train
8153,train
8154,train
8155,train
8156,train
8157,train
8158,train
8159,train
8160,validation
8161,train
8162,train
8163,train
8164,train
8165,train
8166,train
8167,train
8168,train
8169,train
8170,train
8171,validation
8172,train
8173,train
8174,train
8175,train
8176,train
8177,train
8178,validation
8179,train
8180,train
8181,train
8182,train
8183,train
8184,train
8185,validation
8186,validation
8187,validation
8188,train
8189,train
8190,validation
8191,validation
8192,train
8193,train
8194,train
8195,train
8196,train
8197,train
8198,train
8199,train
8200,train
8201,train
8202,train
8203,train
8204,train
8205,train
8206,train
8207,train
8208,train
8209,train
8210,train
8211,validation
8212,train
8213,train
8214,train
8215,train
8216,train
8217,train
8218,train
8219,train
8220,train
8221,validation
8222,train
8223,train
8224,train
8225,train
8226,train
8227,train
8228,train
8229,train
8230,train
8231,train
8232,train
8233,train
8234,train
8235,train
8236,train
8237,train
8238,train
8239,train
8240,train
8241,train
8242,train
8243,train
8244,train
8245,train
8246,train
8247,train
8248,train
8249,train
8250,train
8251,train
8252,train
8253,train
8254,train
8255,validation
8256,train
8257,train
8258,train
8259,validation
8260,train
8261,train
8262,train
8263,train
8264,train
8265,validation
8266,train
8267,validation
8268,train
8269,train
8270,train
8271,train
8272,train
8273,train
8274,train
8275,train
8276,train
8277,train
8278,train
8279,validation
8280,validation
8281,train
8282,train
8283,train
8284,train
8285,validation
8286,train
8287,train
8288,train
8289,validation
8290,train
8291,train
8292,train
8293,train
8294,train
8295,validation
8296,train
8297,validation
8298,train
8299,train
8300,validation
8301,train
8302,train
8303,train
8304,validation
8305,train
8306,train
8307,validation
8308,train
8309,train
8310,train
8311,train
8312,train
8313,train
8314,train
8315,train
8316,train
8317,train
8318,train
8319,train
8320,train
8321,train
8322,train
8323,train
8324,train
8325,train
8326,validation
8327,validation
8328,train
8329,train
8330,validation
8331,train
8332,validation
8333,train
8334,train
8335,train
8336,train
8337,validation
8338,train
8339,train
8340,train
8341,train
8342,train
8343,train
8344,train
8345,train
8346,train
8347,train
8348,train
8349,train
8350,train
8351,validation
8352,validation
8353,train
8354,train
8355,validation
8356,train
8357,train
8358,train
8359,train
8360,train
8361,train
8362,train
8363,train
8364,train
8365,train
8366,train
8367,train
8368,train
8369,train
8370,train
8371,validation
8372,train
8373,validation
8374,train
8375,train
8376,validation
8377,validation
8378,train
8379,train
8380,train
8381,validation
8382,train
8383,train
8384,validation
8385,validation
8386,train
8387,train
8388,train
8389,train
8390,train
8391,train
8392,train
8393,train
8394,train
8395,train
8396,train
8397,train
8398,train
8399,validation
8400,validation
8401,train
8402,train
8403,train
8404,train
8405,train
8406,validation
8407,train
8408,train
8409,train
8410,train
8411,validation
8412,train
8413,train
8414,validation
8415,train
8416,train
8417,train
8418,train
8419,train
8420,validation
8421,train
8422,train
8423,train
8424,train
8425,train
8426,validation
8427,train
8428,train
8429,train
8430,train
8431,train
8432,train
8433,train
8434,train
8435,train
8436,validation
8437,train
8438,train
8439,train
8440,train
8441,validation
8442,validation
8443,train
8444,train
8445,train
8446,train
8447,train
8448,train
8449,validation
8450,train
8451,train
8452,validation
8453,train
8454,train
8455,train
8456,train
8457,train
8458,validation
8459,validation
8460,validation
8461,train
8462,train
8463,train
8464,validation
8465,train
8466,validation
8467,train
8468,train
8469,train
8470,train
8471,train
8472,train
8473,validation
8474,train
8475,validation
8476,train
8477,train
8478,train
8479,train
8480,train
8481,validation
8482,train
8483,train
8484,train
8485,validation
8486,train
8487,train
8488,train
8489,train
8490,train
8491,validation
8492,train
8493,train
8494,train
8495,train
8496,train
8497,train
8498,train
8499,train
8500,train
8501,train
8502,train
8503,train
8504,validation
8505,train
8506,train
8507,validation
8508,train
8509,train
8510,validation
8511,validation
8512,train
8513,train
8514,train
8515,train
8516,train
8517,train
8518,train
8519,train
8520,train
8521,train
8522,validation
8523,train
8524,train
8525,train
8526,train
8527,validation
8528,train
8529,train
8530,train
8531,train
8532,train
8533,train
8534,train
8535,train
8536,train
8537,train
8538,train
8539,train
8540,train
8541,train
8542,validation
8543,train
8544,train
8545,validation
8546,validation
8547,train
8548,train
8549,validation
8550,train
8551,train
8552,validation
8553,validation
8554,validation
8555,train
8556,train
8557,validation
8558,train
8559,train
8560,train
8561,train
8562,train
8563,train
8564,train
8565,train
8566,train
8567,validation
8568,validation
8569,train
8570,train
8571,train
8572,train
8573,train
8574,validation
8575,train
8576,train
8577,validation
8578,train
8579,train
8580,validation
8581,validation
8582,train
8583,train
8584,train
8585,train
8586,train
8587,train
8588,train
8589,train
8590,train
8591,train
8592,train
8593,train
8594,validation
8595,train
8596,validation
8597,train
8598,train
8599,train
8600,train
8601,validation
8602,train
8603,train
8604,validation
8605,validation
8606,train
8607,train
8608,train
8609,train
8610,train
8611,validation
8612,train
8613,train
8614,train
8615,train
8616,train
8617,validation
8618,train
8619,train
8620,train
8621,train
8622,train
8623,train
8624,train
8625,train
8626,train
8627,train
8628,train
8629,train
8630,validation
8631,train
8632,train
8633,train
8634,train
8635,validation
8636,train
8637,train
8638,train
8639,train
8640,validation
8641,train
8642,train
8643,validation
8644,train
8645,train
8646,train
8647,train
8648,train
8649,train
8650,validation
8651,train
8652,validation
8653,train
8654,train
8655,train
8656,train
8657,train
8658,train
8659,train
8660,train
8661,train
8662,validation
8663,train
8664,train
8665,train
8666,train
8667,train
8668,train
8669,train
8670,train
8671,validation
8672,train
8673,train
8674,train
8675,validation
8676,validation
8677,train
8678,train
8679,train
8680,validation
8681,train
8682,train
8683,train
8684,train
8685,validation
8686,train
8687,train
8688,train
8689,train
8690,validation
8691,validation
8692,train
8693,train
8694,validation
