model_id,split
6001,train
6002,train
6003,train
6004,train
6005,train
6006,train
6007,train
6008,train
6009,validation
6010,validation
6011,train
6012,validation
6013,train
6014,validation
6015,train
6016,validation
6017,validation
6018,train
6019,train
6020,train
6021,train
6022,train
6023,train
6024,train
6025,train
6026,train
6027,train
6028,train
6029,validation
6030,train
6031,train
6032,train
6033,train
6034,train
6035,train
6036,train
6037,train
6038,validation
6039,train
6040,train
6041,train
6042,train
6043,train
6044,train
6045,train
6046,train
6047,validation
6048,train
6049,validation
6050,validation
6051,train
6052,train
6053,validation
6054,train
6055,train
6056,validation
6057,train
6058,validation
6059,train
6060,train
6061,train
6062,train
6063,validation
6064,train
6065,validation
6066,train
6067,train
6068,train
6069,train
6070,train
6071,train
6072,train
6073,validation
6074,train
6075,train
6076,train
6077,train
6078,validation
6079,train
6080,train
6081,train
6082,validation
6083,train
6084,train
6085,train
6086,train
6087,train
6088,train
6089,train
6090,train
6091,validation
6092,validation
6093,train
6094,train
6095,train
6096,train
6097,train
6098,train
6099,train
6100,train
6101,train
6102,train
6103,train
6104,validation
6105,train
6106,train
6107,train
6108,train
6109,train
6110,train
6111,train
6112,train
6113,train
6114,train
6115,train
6116,train
6117,train
6118,train
6119,train
6120,train
6121,train
6122,validation
6123,validation
6124,train
6125,train
6126,train
6127,train
6128,train
6129,train
6130,validation
6131,train
6132,train
6133,train
6134,train
6135,train
6136,validation
6137,train
6138,train
6139,train
6140,validation
6141,train
6142,train
6143,train
6144,train
6145,validation
6146,train
6147,train
6148,train
6149,train
6150,train
6151,train
6152,validation
6153,validation
6154,train
6155,validation
6156,train
6157,train
6158,train
6159,train
6160,train
6161,train
6162,train
6163,train
6164,validation
6165,train
6166,validation
6167,train
6168,train
6169,train
6170,train
6171,validation
6172,validation
6173,train
6174,validation
6175,train
6176,train
6177,train
6178,train
6179,train
6180,train
6181,train
6182,train
6183,validation
6184,validation
6185,train
6186,train
6187,train
6188,validation
6189,train
6190,train
6191,validation
6192,validation
6193,train
6194,train
6195,train
6196,train
6197,train
6198,train
6199,train
6200,train
6201,train
6202,train
6203,train
6204,train
6205,train
6206,train
6207,train
6208,validation
6209,train
6210,train
6211,train
6212,train
6213,train
6214,train
6215,train
6216,train
6217,validation
6218,train
6219,train
6220,train
6221,train
6222,train
6223,validation
6224,train
6225,train
6226,validation
6227,train
6228,train
6229,validation
6230,train
6231,train
6232,train
6233,validation
6234,train
6235,train
6236,train
6237,validation
6238,validation
6239,train
6240,validation
6241,train
6242,train
6243,train
6244,train
6245,validation
6246,train
6247,train
6248,train
6249,train
6250,train
6251,train
6252,train
6253,train
6254,train
6255,train
6256,validation
6257,train
6258,train
6259,validation
6260,train
6261,train
6262,train
6263,train
6264,train
6265,train
6266,train
6267,validation
6268,train
6269,train
6270,validation
6271,train
6272,train
6273,validation
6274,train
6275,train
6276,train
6277,validation
6278,train
6279,train
6280,train
6281,train
6282,train
6283,train
6284,validation
6285,train
6286,train
6287,train
6288,train
6289,validation
6290,train
6291,train
6292,train
6293,train
6294,train
6295,train
6296,validation
6297,train
6298,train
6299,validation
6300,train
6301,train
6302,train
6303,validation
6304,validation
6305,train
6306,train
6307,train
6308,validation
6309,train
6310,train
6311,train
6312,train
6313,train
6314,train
6315,train
6316,train
6317,train
6318,validation
6319,train
6320,train
6321,validation
6322,train
6323,train
6324,train
6325,train
6326,validation
6327,train
6328,train
6329,train
6330,validation
6331,train
6332,train
6333,train
6334,train
6335,validation
6336,train
6337,train
6338,train
6339,train
6340,validation
6341,train
6342,train
6343,train
6344,train
6345,train
6346,train
6347,train
6348,train
6349,train
6350,train
6351,train
6352,validation
6353,train
6354,train
6355,train
6356,validation
6357,train
6358,train
6359,train
6360,validation
6361,train
6362,train
6363,train
6364,train
6365,validation
6366,train
6367,train
6368,train
6369,train
6370,train
6371,train
6372,validation
6373,train
6374,train
6375,train
6376,train
6377,train
6378,train
6379,validation
6380,train
6381,train
6382,train
6383,train
6384,train
6385,train
6386,validation
6387,train
6388,train
6389,train
6390,validation
6391,validation
6392,validation
6393,train
6394,train
6395,train
6396,train
6397,train
6398,train
6399,train
6400,train
6401,train
6402,train
6403,train
6404,train
6405,train
6406,train
6407,train
6408,train
6409,train
6410,train
6411,train
6412,train
6413,train
6414,train
6415,train
6416,train
6417,train
6418,train
6419,train
6420,validation
6421,train
6422,train
6423,train
6424,train
6425,validation
6426,train
6427,train
6428,train
6429,validation
6430,train
6431,train
6432,train
6433,train
6434,train
6435,train
6436,train
6437,validation
6438,validation
6439,train
6440,train
6441,validation
6442,validation
6443,train
6444,train
6445,validation
6446,train
6447,train
6448,train
6449,train
6450,train
6451,train
6452,train
6453,train
6454,train
6455,train
6456,train
6457,validation
6458,train
6459,validation
6460,validation
6461,train
6462,train
6463,validation
6464,train
6465,validation
6466,train
6467,train
6468,train
6469,train
6470,train
6471,train
6472,train
6473,validation
6474,train
6475,validation
6476,train
6477,train
6478,train
6479,train
6480,train
6481,train
6482,validation
6483,validation
6484,train
6485,train
6486,train
6487,train
6488,train
6489,train
6490,train
6491,train
6492,train
6493,validation
6494,train
6495,train
6496,train
6497,validation
6498,validation
6499,train
6500,train
6501,validation
6502,train
6503,train
6504,train
6505,train
6506,train
6507,train
6508,train
6509,train
6510,validation
6511,train
6512,train
6513,train
6514,train
6515,train
6516,train
6517,train
6518,train
6519,train
6520,validation
6521,train
6522,train
6523,train
6524,train
6525,train
6526,train
6527,train
6528,train
6529,train
6530,train
6531,train
6532,train
6533,train
6534,train
6535,train
6536,train
6537,train
6538,train
6539,train
6540,train
6541,validation
6542,train
6543,train
6544,train
6545,train
6546,train
6547,train
6548,train
6549,train
6550,train
6551,train
6552,train
6553,validation
6554,train
6555,train
6556,validation
6557,train
6558,train
6559,validation
6560,train
6561,train
6562,train
6563,validation
6564,validation
6565,train
6566,train
6567,train
6568,train
6569,train
6570,validation
6571,train
6572,train
6573,validation
6574,train
6575,train
6576,train
6577,train
6578,train
6579,validation
6580,train
6581,validation
6582,train
6583,train
6584,train
6585,train
6586,train
6587,train
6588,train
6589,train
6590,train
6591,train
6592,train
6593,train
6594,validation
6595,train
6596,train
6597,train
6598,train
6599,validation
6600,train
6601,train
6602,validation
6603,train
6604,validation
6605,train
6606,train
6607,train
6608,train
6609,validation
6610,train
6611,train
6612,train
6613,train
6614,train
6615,train
6616,train
6617,train
6618,train
6619,train
6620,train
6621,train
6622,train
6623,train
6624,train
6625,train
6626,train
6627,train
6628,train
6629,validation
6630,train
6631,train
6632,train
6633,validation
6634,train
6635,train
6636,train
6637,train
6638,train
6639,train
6640,train
6641,validation
6642,train
6643,train
6644,validation
6645,train
6646,train
6647,train
6648,train
6649,validation
6650,train
6651,train
6652,train
6653,train
6654,train
6655,train
6656,train
6657,train
6658,train
6659,train
6660,train
6661,train
6662,train
6663,train
6664,train
6665,train
6666,train
6667,train
6668,train
6669,train
6670,train
6671,validation
6672,train
6673,train
6674,train
6675,train
6676,train
6677,validation
6678,train
6679,train
6680,validation
6681,train
6682,train
6683,validation
6684,validation
6685,train
6686,train
6687,validation
6688,train
6689,validation
6690,train
6691,train
6692,train
6693,train
6694,train
6695,train
6696,validation
6697,validation
6698,train
6699,validation
6700,validation
6701,train
6702,validation
6703,train
6704,train
6705,train
6706,train
6707,validation
6708,train
6709,validation
6710,train
6711,train
6712,train
6713,train
6714,train
6715,train
6716,train
6717,train
6718,train
6719,train
6720,train
6721,train
6722,train
6723,train
6724,validation
6725,train
6726,train
6727,train
6728,train
6729,train
6730,train
6731,validation
6732,train
6733,train
6734,train
6735,validation
6736,train
6737,train
6738,train
6739,train
6740,train
6741,validation
6742,train
6743,train
6744,train
6745,train
6746,train
6747,validation
6748,train
6749,train
6750,train
6751,train
6752,train
6753,validation
6754,validation
6755,train
6756,train
6757,train
6758,train
6759,validation
6760,train
6761,validation
6762,train
6763,train
6764,train
6765,train
6766,train
6767,train
6768,train
6769,train
6770,train
6771,validation
6772,train
6773,train
6774,validation
6775,train
6776,validation
6777,train
6778,train
6779,validation
6780,train
6781,train
6782,train
6783,train
6784,validation
6785,train
6786,train
6787,train
6788,train
6789,train
6790,train
6791,train
6792,train
6793,train
6794,validation
6795,train
6796,validation
6797,train
6798,train
6799,train
6800,validation
6801,train
6802,train
6803,train
6804,train
6805,train
6806,train
6807,train
6808,train
6809,validation
6810,train
6811,train
6812,train
6813,train
6814,train
6815,train
6816,train
6817,train
6818,train
6819,train
6820,train
6821,train
6822,train
6823,train
6824,validation
6825,validation
6826,train
6827,train
6828,train
6829,train
6830,train
6831,train
6832,train
6833,train
6834,train
6835,train
6836,train
6837,train
6838,validation
6839,train
6840,train
6841,validation
6842,train
6843,train
6844,train
6845,validation
6846,train
6847,train
6848,validation
6849,validation
6850,validation
6851,train
6852,train
6853,train
6854,validation
6855,validation
6856,train
6857,train
6858,train
6859,train
6860,validation
6861,train
6862,train
6863,train
6864,validation
6865,train
6866,train
6867,train
6868,train
6869,train
6870,validation
6871,train
6872,train
6873,validation
6874,train
6875,train
6876,train
6877,train
6878,train
6879,validation
6880,train
6881,train
6882,train
6883,train
6884,train
6885,train
6886,train
6887,train
6888,train
6889,train
6890,train
6891,train
6892,train
6893,train
6894,validation
6895,train
6896,train
6897,train
6898,validation
6899,train
6900,train
6901,validation
6902,validation
6903,train
6904,train
6905,train
6906,train
6907,train
6908,train
6909,train
6910,validation
6911,validation
6912,train
6913,train
6914,validation
6915,validation
6916,train
6917,train
6918,train
6919,train
6920,train
6921,train
6922,train
6923,validation
6924,train
6925,train
6926,train
6927,train
6928,validation
6929,validation
6930,train
6931,train
6932,train
6933,train
6934,train
6935,train
6936,train
6937,train
6938,train
6939,validation
6940,train
6941,train
6942,train
6943,train
6944,train
6945,train
6946,train
6947,train
6948,train
6949,train
6950,validation
6951,validation
6952,validation
6953,train
6954,train
6955,train
6956,validation
6957,validation
6958,train
6959,train
6960,train
6961,train
6962,train
6963,train
6964,validation
6965,train
6966,validation
6967,train
6968,train
6969,train
6970,train
6971,train
6972,train
6973,validation
6974,train
6975,train
6976,train
6977,train
6978,train
6979,train
6980,train
6981,train
6982,train
6983,train
6984,train
6985,train
6986,train
6987,train
6988,validation
6989,train
6990,train
6991,train
6992,train
6993,train
6994,train
6995,train
6996,train
6997,train
6998,train
6999,train
7000,train
7001,train
7002,train
7003,train
7004,train
7005,validation
7006,train
7007,train
7008,train
7009,validation
7010,train
7011,train
7012,train
7013,train
7014,train
7015,train
7016,train
7017,train
7018,train
7019,train
7020,train
7021,train
7022,validation
7023,train
7024,validation
7025,train
7026,train
7027,train
7028,train
7029,train
7030,train
7031,train
7032,train
7033,train
7034,train
7035,train
7036,train
7037,train
7038,train
7039,train
7040,train
7041,train
7042,train
7043,validation
7044,train
7045,train
7046,validation
7047,validation
7048,train
7049,train
7050,train
7051,train
7052,validation
7053,train
7054,train
7055,train
7056,train
7057,train
7058,validation
7059,train
7060,train
7061,train
7062,validation
7063,train
7064,train
7065,train
7066,train
7067,train
7068,validation
7069,train
7070,train
7071,validation
7072,train
7073,validation
7074,validation
7075,train
7076,train
7077,train
7078,train
7079,train
7080,train
7081,train
7082,train
7083,train
7084,validation
7085,train
7086,train
7087,train
7088,train
7089,train
7090,validation
7091,train
7092,train
7093,train
7094,train
7095,validation
7096,train
7097,validation
7098,train
7099,train
7100,train
7101,train
7102,train
7103,train
7104,train
7105,train
7106,validation
7107,train
7108,train
7109,train
7110,validation
7111,train
7112,validation
7113,train
7114,train
7115,train
7116,train
7117,train
7118,train
7119,train
7120,train
7121,validation
7122,train
7123,train
7124,train
7125,train
7126,validation
7127,train
7128,train
7129,train
7130,train
7131,validation
7132,train
7133,train
7134,validation
7135,validation
7136,train
7137,train
7138,train
7139,train
7140,train
7141,train
7142,train
7143,validation
7144,train
7145,validation
7146,train
7147,train
7148,train
7149,validation
7150,train
7151,train
7152,train
7153,train
7154,train
7155,train
7156,validation
7157,validation
7158,train
7159,train
7160,train
7161,train
7162,validation
7163,validation
7164,train
7165,train
7166,validation
7167,train
7168,train
7169,train
7170,train
7171,train
7172,train
7173,train
7174,train
7175,train
7176,train
7177,validation
7178,train
7179,train
7180,train
7181,train
7182,train
7183,validation
7184,train
7185,train
7186,validation
7187,train
7188,train
7189,validation
7190,train
7191,train
7192,validation
7193,train
7194,train
7195,validation
7196,validation
7197,train
7198,train
7199,train
7200,train
7201,train
7202,train
7203,validation
7204,validation
7205,train
7206,train
7207,validation
7208,train
7209,train
7210,train
7211,train
7212,train
7213,train
7214,train
7215,validation
7216,train
7217,train
7218,validation
7219,train
7220,train
7221,train
7222,train
7223,train
7224,train
7225,train
7226,train
7227,train
7228,train
7229,train
7230,train
7231,validation
7232,train
7233,train
7234,train
7235,train
7236,train
7237,train
7238,validation
7239,train
7240,train
7241,train
7242,validation
7243,train
7244,train
7245,train
7246,train
7247,train
7248,train
7249,train
7250,train
7251,train
7252,train
7253,train
7254,train
7255,validation
7256,train
7257,train
7258,train
7259,train
7260,validation
7261,train
7262,train
7263,train
7264,train
7265,train
7266,train
7267,train
7268,validation
7269,train
7270,train
7271,validation
7272,train
7273,train
7274,train
7275,train
7276,train
7277,train
7278,validation
7279,train
7280,validation
7281,validation
7282,train
7283,train
7284,train
7285,train
7286,train
7287,train
7288,train
7289,train
7290,train
7291,train
7292,train
7293,train
7294,validation
7295,train
7296,train
7297,train
7298,validation
7299,validation
7300,train
7301,train
7302,train
7303,train
7304,train
7305,validation
7306,train
7307,train
7308,train
7309,validation
7310,train
7311,train
7312,train
7313,train
7314,train
7315,validation
7316,validation
7317,train
7318,train
7319,train
7320,train
7321,train
7322,train
7323,train
7324,train
7325,train
7326,train
7327,train
7328,train
7329,train
7330,train
7331,validation
7332,train
7333,train
7334,train
7335,train
7336,validation
7337,validation
7338,train
7339,validation
7340,train
7341,train
7342,train
7343,train
7344,train
7345,train
7346,train
7347,train
7348,train
7349,validation
7350,train
7351,train
7352,train
7353,train
7354,train
7355,train
7356,train
7357,train
7358,train
7359,train
7360,train
7361,train
7362,train
7363,train
7364,train
7365,train
7366,train
7367,train
7368,validation
7369,train
7370,train
7371,train
7372,train
7373,train
7374,train
7375,train
7376,validation
7377,train
7378,train
7379,validation
7380,train
7381,validation
7382,train
7383,train
7384,train
7385,train
7386,validation
7387,train
7388,train
7389,validation
7390,train
7391,train
7392,train
7393,validation
7394,train
7395,train
7396,train
7397,train
7398,train
7399,train
7400,train
7401,train
7402,train
7403,train
7404,train
7405,train
7406,train
7407,train
7408,train
7409,train
7410,train
7411,train
7412,train
7413,train
7414,train
7415,validation
7416,train
7417,train
7418,train
7419,train
7420,train
7421,train
7422,train
7423,train
7424,train
7425,train
7426,validation
7427,train
7428,train
7429,train
7430,train
7431,train
7432,train
7433,train
7434,validation
7435,train
7436,train
7437,validation
7438,train
7439,train
7440,validation
7441,train
7442,train
7443,validation
7444,train
7445,train
7446,validation
7447,train
7448,validation
7449,train
7450,train
7451,train
7452,validation
7453,train
7454,train
7455,train
7456,train
7457,train
7458,train
7459,validation
7460,validation
7461,train
7462,train
7463,train
7464,train
7465,train
7466,train
7467,train
7468,train
7469,train
7470,train
7471,train
7472,train
7473,train
7474,validation
7475,train
7476,train
7477,train
7478,train
7479,train
7480,train
7481,validation
7482,train
7483,train
7484,train
7485,train
7486,train
7487,train
7488,train
7489,train
7490,train
7491,train
7492,train
7493,train
7494,train
7495,validation
7496,train
7497,train
7498,validation
7499,train
7500,train
7501,train
7502,train
7503,validation
7504,train
7505,train
7506,train
7507,train
7508,validation
7509,validation
7510,train
7511,train
7512,train
7513,train
7514,validation
7515,validation
7516,train
7517,train
7518,train
7519,train
7520,validation
7521,train
7522,validation
7523,train
7524,train
7525,train
7526,train
7527,train
7528,train
7529,train
7530,train
7531,validation
7532,train
7533,train
7534,train
7535,train
7536,train
7537,train
7538,train
7539,train
7540,train
7541,validation
7542,train
7543,train
7544,train
7545,validation
7546,train
7547,train
7548,train
7549,train
7550,train
7551,train
7552,train
7553,train
7554,validation
7555,validation
7556,validation
7557,train
7558,validation
7559,train
7560,train
7561,train
7562,train
7563,train
7564,train
7565,validation
7566,train
7567,train
7568,train
7569,train
7570,validation
7571,train
7572,train
7573,train
7574,train
7575,train
7576,train
7577,train
7578,train
7579,train
7580,train
7581,train
7582,train
7583,validation
7584,train
7585,train
7586,train
7587,train
7588,train
7589,train
7590,train
7591,train
7592,train
7593,train
7594,validation
7595,train
7596,train
7597,train
7598,train
7599,train
7600,train
7601,train
7602,validation
7603,validation
7604,validation
7605,train
7606,train
7607,train
7608,train
7609,train
7610,train
7611,train
7612,train
7613,train
7614,validation
7615,train
7616,train
7617,train
7618,train
7619,train
7620,train
7621,train
7622,validation
7623,train
7624,train
7625,train
7626,train
7627,train
7628,train
7629,train
7630,validation
7631,train
7632,train
7633,train
7634,train
7635,train
7636,train
7637,train
7638,validation
7639,validation
7640,train
7641,validation
7642,train
7643,train
7644,train
7645,train
7646,validation
7647,train
7648,validation
7649,train
7650,validation
7651,train
7652,train
7653,train
7654,validation
7655,train
7656,train
7657,train
7658,train
7659,validation
7660,train
7661,train
7662,train
7663,train
7664,train
7665,train
7666,validation
7667,train
7668,train
7669,validation
7670,validation
7671,train
7672,train
7673,train
7674,train
7675,train
7676,train
7677,train
7678,train
7679,train
7680,train
7681,train
7682,train
7683,train
7684,train
7685,train
7686,train
7687,train
7688,train
7689,validation
7690,train
7691,train
7692,validation
7693,train
7694,validation
7695,train
7696,validation
7697,train
7698,train
7699,train
7700,train
7701,validation
7702,validation
7703,validation
7704,train
7705,train
7706,train
7707,train
7708,train
7709,train
7710,validation
7711,train
7712,train
7713,validation
7714,validation
7715,validation
7716,train
7717,train
7718,train
7719,train
7720,validation
7721,train
7722,train
7723,train
7724,train
7725,validation
7726,train
7727,train
7728,train
7729,train
7730,train
7731,validation
7732,train
7733,train
7734,train
7735,validation
7736,train
7737,validation
7738,validation
7739,train
7740,train
7741,train
7742,train
7743,train
7744,train
7745,train
7746,train
7747,train
7748,train
7749,train
7750,train
7751,validation
7752,train
7753,train
7754,train
7755,train
7756,train
7757,train
7758,train
7759,train
7760,train
7761,train
7762,train
7763,train
7764,train
7765,train
7766,validation
7767,train
7768,train
7769,train
7770,train
7771,validation
7772,train
7773,train
7774,train
7775,train
7776,validation
7777,train
7778,train
7779,train
7780,validation
7781,train
7782,train
7783,validation
7784,train
7785,train
7786,validation
7787,validation
7788,train
7789,validation
7790,train
7791,train
7792,train
7793,train
7794,train
7795,train
7796,validation
7797,train
7798,train
7799,train
7800,train
7801,validation
7802,train
7803,train
7804,validation
7805,train
7806,train
7807,train
7808,train
7809,train
7810,train
7811,train
7812,train
7813,validation
7814,train
7815,train
7816,train
7817,train
7818,train
7819,train
7820,train
7821,validation
7822,train
7823,train
7824,train
7825,train
7826,train
7827,train
7828,train
7829,train
7830,train
7831,train
7832,train
7833,train
7834,train
7835,train
7836,train
7837,train
7838,train
7839,train
7840,train
7841,validation
7842,validation
7843,train
7844,train
7845,train
7846,train
7847,train
7848,validation
7849,train
7850,validation
7851,train
7852,train
7853,train
7854,validation
7855,validation
7856,train
7857,train
7858,train
7859,train
7860,validation
7861,train
7862,train
7863,validation
7864,train
7865,train
7866,train
7867,validation
7868,train
7869,train
7870,train
7871,train
7872,train
7873,train
7874,validation
7875,train
7876,train
7877,train
7878,train
7879,train
7880,train
7881,train
7882,train
7883,train
7884,train
7885,train
7886,train
7887,train
7888,train
7889,train
7890,train
7891,validation
7892,train
7893,train
7894,train
7895,validation
7896,train
7897,train
7898,validation
7899,validation
7900,train
7901,train
7902,train
7903,train
7904,train
7905,train
7906,validation
7907,train
7908,validation
7909,train
7910,validation
7911,train
7912,train
7913,validation
7914,train
7915,train
7916,train
7917,train
7918,train
7919,train
7920,train
7921,train
7922,train
7923,train
7924,validation
7925,train
7926,train
7927,train
7928,train
7929,train
7930,train
7931,train
7932,train
7933,train
7934,train
7935,train
7936,train
7937,validation
7938,validation
7939,train
7940,train
7941,train
7942,train
7943,validation
7944,train
7945,train
7946,validation
7947,validation
7948,train
7949,validation
7950,train
7951,train
7952,train
7953,train
7954,train
7955,validation
7956,train
7957,train
7958,train
7959,train
7960,validation
7961,train
7962,train
7963,train
7964,validation
7965,train
7966,train
7967,train
7968,train
7969,train
7970,train
7971,train
7972,validation
7973,validation
7974,train
7975,validation
7976,train
7977,train
7978,validation
7979,validation
7980,train
7981,train
7982,validation
7983,train
7984,train
7985,train
7986,train
7987,train
7988,train
7989,train
7990,validation
7991,train
7992,validation
7993,train
7994,train
7995,validation
7996,train
7997,train
7998,train
7999,validation
8000,train
8001,train
8002,train
8003,train
8004,validation
8005,train
8006,train
8007,validation
8008,validation
8009,train
8010,train
8011,train
8012,train
8013,train
8014,validation
8015,train
8016,train
8017,train
8018,train
8019,train
8020,train
8021,train
8022,train
8023,train
8024,train
8025,train
8026,train
8027,train
8028,train
8029,train
8030,validation
8031,train
8032,train
8033,train
8034,train
8035,validation
8036,train
8037,train
8038,validation
8039,train
8040,train
8041,validation
8042,train
8043,train
8044,train
8045,train
8046,train
8047,train
8048,train
8049,train
8050,train
8051,train
8052,validation
8053,train
8054,train
8055,validation
8056,train
8057,validation
8058,train
8059,train
8060,train
8061,train
8062,train
8063,train
8064,validation
8065,train
8066,train
8067,train
8068,train
8069,validation
8070,validation
8071,train
8072,train
8073,validation
8074,train
8075,validation
8076,train
8077,validation
8078,train
8079,train
8080,train
8081,train
8082,train
8083,train
8084,train
8085,train
8086,train
8087,train
8088,train
8089,train
8090,validation
8091,train
8092,train
8093,validation
8094,train
8095,train
8096,train
8097,train
8098,train
8099,validation
8100,train
8101,train
8102,train
8103,train
8104,train
8105,train
8106,validation
8107,train
8108,train
8109,train
8110,validation
8111,train
8112,train
8113,train
8114,validation
8115,train
8116,train
8117,train
8118,train
8119,validation
8120,validation
8121,validation
8122,train
8123,train
8124,train
8125,train
8126,train
8127,train
8128,train
8129,train
8130,train
8131,train
8132,train
8133,validation
8134,train
8135,validation
8136,train
8137,validation
8138,train
8139,validation
8140,train
8141,train
8142,train
8143,train
8144,train
8145,validation
8146,train
8147,train
8148,train
8149,validation
8150,train
8151,train
8152,train
8153,train
8154,train
8155,train
8156,train
8157,train
8158,train
8159,train
8160,validation
8161,validation
8162,train
8163,train
8164,validation
8165,validation
8166,train
8167,train
8168,train
8169,train
8170,train
8171,train
8172,validation
8173,train
8174,train
8175,train
8176,train
8177,train
8178,train
8179,train
8180,train
8181,validation
8182,train
8183,train
8184,train
8185,train
8186,train
8187,train
8188,train
8189,train
8190,train
8191,train
8192,train
8193,validation
8194,validation
8195,train
8196,train
8197,validation
8198,validation
8199,train
8200,train
8201,train
8202,train
8203,train
8204,train
8205,train
8206,validation
8207,train
8208,train
8209,validation
8210,train
8211,train
8212,train
8213,train
8214,validation
8215,train
8216,validation
8217,train
8218,train
8219,validation
8220,validation
8221,train
8222,train
8223,train
8224,train
8225,train
8226,train
8227,train
8228,train
8229,train
8230,train
8231,train
8232,train
8233,validation
8234,train
8235,train
8236,train
8237,validation
8238,train
8239,train
8240,train
8241,train
8242,train
8243,train
8244,validation
8245,train
8246,train
8247,train
8248,train
8249,validation
8250,train
8251,train
8252,train
8253,validation
8254,validation
8255,train
8256,train
8257,train
8258,validation
8259,train
8260,train
8261,train
8262,train
8263,train
8264,train
8265,train
8266,train
8267,train
8268,train
8269,train
8270,train
8271,train
8272,train
8273,train
8274,train
8275,validation
8276,train
8277,train
8278,validation
8279,train
8280,train
8281,validation
8282,validation
8283,validation
8284,train
8285,validation
8286,train
8287,train
8288,train
8289,train
8290,train
8291,train
8292,train
8293,train
8294,train
8295,train
8296,validation
8297,train
8298,train
8299,validation
8300,train
8301,train
8302,train
8303,train
8304,train
8305,train
8306,train
8307,train
8308,train
8309,train
8310,train
8311,train
8312,train
8313,train
8314,train
8315,train
8316,train
8317,validation
8318,train
8319,train
8320,train
8321,validation
8322,train
8323,validation
8324,validation
8325,train
8326,train
8327,validation
8328,train
8329,train
8330,train
8331,train
8332,validation
8333,train
8334,train
8335,train
8336,train
8337,train
8338,train
8339,train
8340,train
8341,train
8342,validation
8343,train
8344,validation
8345,validation
8346,train
8347,train
8348,train
8349,train
8350,train
8351,train
8352,train
8353,train
8354,validation
8355,train
8356,validation
8357,train
8358,validation
8359,train
8360,train
8361,train
8362,train
8363,train
8364,train
8365,validation
8366,train
8367,train
8368,train
8369,train
8370,train
8371,validation
8372,train
8373,validation
8374,train
8375,train
8376,train
8377,train
8378,train
8379,train
8380,train
8381,train
8382,train
8383,train
8384,train
8385,train
8386,train
8387,validation
8388,train
8389,train
8390,train
8391,validation
8392,train
8393,train
8394,train
8395,train
8396,train
8397,validation
8398,train
8399,validation
8400,validation
8401,train
8402,validation
8403,train
8404,train
8405,validation
8406,validation
8407,train
8408,train
8409,train
8410,train
8411,train
8412,train
8413,train
8414,train
8415,validation
8416,train
8417,train
8418,train
8419,train
8420,train
8421,train
8422,train
8423,train
8424,train
8425,train
8426,train
8427,validation
8428,train
8429,train
8430,train
8431,train
8432,validation
8433,train
8434,validation
8435,train
8436,validation
8437,train
8438,validation
8439,train
8440,validation
8441,train
8442,train
8443,train
8444,train
8445,validation
8446,validation
8447,train
8448,validation
8449,train
8450,validation
8451,train
8452,train
8453,train
8454,train
8455,validation
8456,validation
8457,validation
8458,train
8459,train
8460,train
8461,train
8462,train
8463,validation
8464,train
8465,train
8466,train
8467,train
8468,validation
8469,train
8470,train
8471,validation
8472,validation
8473,train
8474,train
8475,validation
8476,validation
8477,validation
8478,train
8479,train
8480,train
8481,validation
8482,train
8483,validation
8484,train
8485,validation
8486,train
8487,train
8488,train
8489,train
8490,train
8491,validation
8492,train
8493,train
8494,train
8495,train
8496,train
8497,train
8498,validation
8499,train
8500,validation
8501,train
8502,train
8503,train
8504,validation
8505,validation
8506,validation
8507,train
8508,train
8509,validation
8510,train
8511,train
8512,train
8513,train
8514,train
8515,train
8516,train
8517,train
8518,train
8519,train
8520,train
8521,train
8522,train
8523,train
8524,train
8525,train
8526,validation
8527,train
8528,train
8529,validation
8530,train
8531,train
8532,train
8533,train
8534,train
8535,validation
8536,train
8537,train
8538,validation
8539,train
8540,train
8541,train
8542,train
8543,train
8544,validation
8545,train
8546,train
8547,train
8548,train
8549,train
8550,train
8551,train
8552,train
8553,train
8554,train
8555,train
8556,train
8557,validation
8558,train
8559,train
8560,train
8561,validation
8562,train
8563,train
8564,validation
8565,train
8566,train
8567,train
8568,train
8569,train
8570,train
8571,train
8572,validation
8573,train
8574,train
8575,train
8576,train
8577,train
8578,train
8579,train
8580,train
8581,train
8582,validation
8583,train
8584,validation
8585,validation
8586,train
8587,train
8588,train
8589,train
8590,train
8591,validation
8592,train
8593,train
8594,validation
8595,train
8596,validation
8597,train
8598,validation
8599,train
8600,validation
8601,train
8602,train
8603,train
8604,train
8605,train
8606,train
8607,validation
8608,train
8609,train
8610,train
8611,train
8612,train
8613,validation
8614,train
8615,validation
8616,train
8617,train
8618,train
8619,train
8620,train
8621,validation
8622,train
8623,train
8624,train
8625,train
8626,train
8627,train
8628,train
8629,validation
8630,train
8631,validation
8632,train
8633,train
8634,train
8635,train
8636,train
8637,train
8638,train
8639,train
8640,train
8641,validation
8642,train
8643,train
8644,train
8645,train
8646,train
8647,train
8648,validation
8649,validation
8650,train
8651,train
8652,train
8653,train
8654,train
8655,validation
8656,validation
8657,validation
8658,train
8659,train
8660,train
8661,train
8662,train
8663,train
8664,train
8665,train
8666,train
8667,validation
8668,train
8669,train
8670,train
8671,train
8672,train
8673,train
8674,train
8675,train
8676,train
8677,train
8678,validation
8679,train
8680,train
8681,train
8682,validation
8683,train
8684,train
8685,validation
8686,train
8687,train
8688,train
8689,train
8690,train
8691,train
